,smiles,template,compound_set,hit1,hit2,hit3,short_hits
118,CC(=O)Nc1ccc(C=O)cc1,A1776a,covalent_analogues_aug_2024_molecule-set-A71_EV_2A_covalent_and_noncovalents_221024_16,A1776a,,,
