,smiles,template,compound_set,hit1,hit2,hit3,short_hits
83,NC(=O)C1CCCN(C(=O)c2ccc(Cl)c(C(=O)CN3CCCC3)c2)C1,A0926a,x0926_merge_into_p1’_ryan_mergers_aug_2024,A71EV2A-x0926_A_250_1_A71EV2A-x0526+A+147+1,A71EV2A-x1140_A_147_1_A71EV2A-x0526+A+147+1,,Ax0926a Ax1140a
