,smiles,template,compound_set,hit1,hit2,hit3,short_hits
122,O=Cc1ccc2c(c1)NC(=O)CO2,A1779a,covalent_analogues_aug_2024_molecule-set-A71_EV_2A_covalent_and_noncovalents_221024_16,A1779a,,,
