,smiles,template,compound_set,hit1,hit2,hit3,short_hits
74,CC1(NC(=O)Nc2ccccc2CS(N)(=O)=O)CCC1,A0310a,knitwork_june_2024,A71EV2A-x0884_A_147_1_A71EV2A-x0526+A+147+1,A71EV2A-x0719_A_301_1_A71EV2A-x0526+A+147+1,,Ax0884a Ax0719a
