,smiles,template,compound_set,hit1,hit2,hit3,short_hits
38,Cn1cc(NC(=O)CC#N)c(C(F)F)n1,Ax1431a,exact_hits_aug_2024_molecule-set-A71_EV_2A_covalent_and_noncovalents_221024_16,A71EV2A-x1431_B_201_1_A71EV2A-x0526+A+147+1,,,
