,smiles,template,compound_set,hit1,hit2,hit3,short_hits
73,Cn1cc(C(O)C(=O)Nc2cccc(NC(=O)CC#N)c2)cn1,A0310a,knitwork_june_2024,A71EV2A-x0732_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0310_A_147_1_A71EV2A-x0526+A+147+1,,Ax0732a Ax0310a
