,smiles,template,compound_set,hit1,hit2,hit3,short_hits
87,NC(=O)C1CCCN(C(=O)Cc2[nH]ncc2CC(=O)NC2CC2)C1,A0926a,X0926_and_x1346_ryan_mergers_aug_2024,A71EV2A-x0926_A_250_1_A71EV2A-x0526+A+147+1,A71EV2A-x1346_A_250_1_A71EV2A-x0526+A+147+1,,Ax0926a Ax1346a
