,smiles,template,compound_set,hit1,hit2,hit3,short_hits
56,Cn1nc(C2CCOCC2)cc1C(=O)OCC1CNC(=O)C1,A0310a,knitwork_june_2024,A71EV2A-x0365_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0528_A_147_1_A71EV2A-x0526+A+147+1,,Ax0365a Ax0528a
