,smiles,template,compound_set,hit1,hit2,hit3,short_hits
121,CC(=O)c1ccc2c(c1)NC(=O)CO2,A1779a,covalent_analogues_aug_2024,A71EV2A-x1779_A_201_1_A71EV2A-x0526+A+147+1,,,
