,smiles,template,compound_set,hit1,hit2,hit3,short_hits
49,CC(=O)Nc1ccc(NCc2ccccc2C2CC2)nc1,Ax0310a,knitwork_june_2024_molecule-set-A71_EV_2A_covalent_and_noncovalents_221024_16,Ax0365a,Ax0310a,,Ax0365a Ax0310a
