,smiles,template,compound_set,hit1,hit2,hit3,short_hits
27,CC(=O)Nc1cc(CC(=O)NCC(NC(=O)CN)c2cccnc2)c(NC(C)=O)nn1,A1346a,x1346_manual_analogues_aug_2024,A71EV2A-x1346_A_250_1_A71EV2A-x0526+A+147+1,,,
