,smiles,template,compound_set,hit1,hit2,hit3,short_hits
119,CC(=O)c1ccc2c(c1)CCN2C(C)=O,A1778a,covalent_analogues_aug_2024,A71EV2A-x1778_A_201_1_A71EV2A-x0526+A+147+1,,,
