,smiles,template,compound_set,hit1,hit2,hit3,short_hits
48,CC(=O)Nc1ccc(NCc2ccccc2C2CC2)nc1,A0310a,knitwork_june_2024,A71EV2A-x0365_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0310_A_147_1_A71EV2A-x0526+A+147+1,,Ax0365a Ax0310a
