,smiles,template,compound_set,hit1,hit2,hit3,short_hits
117,CC(=O)Nc1ccc(C(C)=O)cc1,A1776a,covalent_analogues_aug_2024,A71EV2A-x1776_A_201_1_A71EV2A-x0526+A+147+1,,,
