,smiles,template,compound_set,hit1,hit2,hit3,short_hits
44,CC(=O)Nc1ccc(NCc2ccc(C)cc2F)nc1,A0310a,knitwork_june_2024_molecule-set-A71_EV_2A_covalent_and_noncovalents_221024_16,A0365a,A0310a,,Ax0365a Ax0310a
