,smiles,template,compound_set,hit1,hit2,hit3,short_hits
42,N#CCC(=O)Nc1ccc(C(N)=O)nc1,Ax0310a,knitwork_june_2024_molecule-set-A71_EV_2A_covalent_and_noncovalents_221024_16,Ax0310a,Ax0556a,,Ax0310a Ax0556a
