,smiles,template,compound_set,hit1,hit2,hit3,short_hits
59,CCC(C)CC(=O)Nc1ccc(C(=O)N(C)C)cc1,A0310a,knitwork_june_2024,A71EV2A-x0450_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0310_A_147_1_A71EV2A-x0526+A+147+1,,Ax0450a Ax0310a
