,smiles,template,compound_set,hit1,hit2,hit3,short_hits
41,N#CCC(=O)Nc1ccc(C(N)=O)nc1,A0310a,knitwork_june_2024,A71EV2A-x0310_A_147_1_A71EV2A-x0526+A+147+1,A71EV2A-x0556_A_147_1_A71EV2A-x0526+A+147+1,,Ax0310a Ax0556a
