,smiles,template,compound_set,hit1,hit2,hit3,short_hits
111,CC(=O)N1CCc2cc(C(=O)CCl)ccc21,A1778a,covalent_analogues_aug_2024,A71EV2A-x1778_A_201_1_A71EV2A-x0526+A+147+1,,,
