,smiles,template,compound_set,hit1,hit2,hit3,short_hits
68,NC(=O)c1cc(NC(=O)C23CCC(CO2)C3)[nH]n1,A0310a,knitwork_june_2024,A71EV2A-x0556_A_147_1_A71EV2A-x0526+A+147+1,A71EV2A-x0528_A_147_1_A71EV2A-x0526+A+147+1,,Ax0556a Ax0528a
